ID	Sentence	Label
2412	__ ê²¬ê__ ____	0
2413	__ ¼ëê° ___ ´ê_ë§ ë§__	1
2414	ì¿__ê¹_ ¬ì_´ì_ ´í_ê² êµ¬ë§¤__	1
2415	__ê¸°í_ ì§§ì___~~~	0
2416	 __¤ì_	0
2417	__ê¸°í_   ¨ì_´ì_. ¤ë___!	0
2418	__ ì«ì«__ ´ë_ ë³´ì___!	1
2419	ë°__ì§__ ê¼¼ê¼¼__ ____.	0
2420	ê³___ __ê³ ìµ__´ì_ 	0
2421	¸ì_ êµ¬ë§¤__ ´ì_¤ì_	1
2422	ê´_°®__ ´ë_	1
2423	ë§_¡±__ ê°__©ë_	1
2424	"ì§__ ë§____ ¬ì£¼ê³ _¨¹ê¸¸ë_  êµ¬ë§¤©ë_ ,"	1
2425	_²½ ê¸°ë_ _ ëª¨ë¥´ê²__.. _¡°__  __¤ì_.	0
2426	__ë³´ë©´ ¤ë___ê¹ ë§__ê¸ ´ë_ì§ __ ¬ë_´ì_!	1
2427	¸ì_  ¨ì_ì§ì§ __ __ ë§__´ì_!	0
2428	ê¸_°© °ë_´ì_ ì¢__	1
2429	_¬¼©ì_ë¡ êµ¬ë§¤__ ¬ì_ __ __ ì¢__´ì_	1
2430	ë¦¬ì_ ¬ì___ _¸°ê° ì¢____ ì¶__´ì_	1
2431	__ ê³___±° ë³´ë_ì£¼ê_ °ë_ __ê³	0
2432	ìº__ ì°__¬ì___..  ë¨¹ì_ê±´ë_ ì¢ ê·¸ë_µë_.	0
2433	ê°ë³__ __ ì¢____!	1
2434	¼ì_ ê³¡ì_ ë³__ __ ´ì_ __ë§ __¤ì_.	0
2435	__ ë¬»ì_©ë_	0
2436	"__ °ë_ê¸°ê ì±__ __ ë¨¼ì, ê³°í_ ê°____ ."	0
2437	¤ì_ë¦ ___ __ ê·¸ë_ ë²__ ê²__	0
2438	ë°°í_ë¦ __ _¬´ ì§§ì_!	0
2439	ê¹__©ë_	1
2440	´í_ ê°ê² ë¹ __ ì¢____!	1
2441	ë¨¸ë¦¬ê° ____ ë§__ì§ __ ì¢__ __ ë¾°ì¡±__ ê¸__ì£¼ë_!	1
2442	__ ê¸°ê êµ__ ë¶____	0
2443	±í_ ¨ê³¼ __ ´ì_..	0
2444	__¤ì_  ë¨¹ì_ ì§ ì¢____.	1
2445	"ë°__´ê _¬´ ë§__ ¨ì_¸ì_ ,"	0
2446	ì¢____. ¬ì_ ê¼¼ê¼¼__ ´ì£¼__~	1
2447	´ì_ê² ¤í_ì»¤ê ë§__´ìì§ __	0
2448	 ¨ê³¼ê° __ 	0
2449	ì¤__ __ °ê¸° ë¶__´ì_ 	0
2450	ì¢__ _¸°ê° ë§_  ë³__´ì_.	0
2451	ì£¼ë¬¸__ ë°__ ë°__´ì_	1
2452	_°ë_ __´ê_ ì´____ __´ì __ ì¢__	1
2453	¤ë¬¼ __ë»__	1
2454	ì¢_ __ ì¢_ ê°ê²©ì_ êµ¬ë§¤_´ì_!!	1
2455	 ë°__µë_ _¬¼ ê±°ì_	1
2456	_£¼ ´í_ ë§_¡±©ë_. ì¢__~	1
2457	__ êµ¿ì___	1
2458	_ ¬ìë§__ ë¶_ __ ¨ì_ì§__ __ë¹____	0
2459	¬ì_ê³ _ ¤ë_	0
2460	 _¬´ ½í_ê³ _¬´ _ë¦½ë_.	0
2461	êµ¬ì_ ê·¸ë_ ì¢_ ____	0
2462	ë§_¡±¤ë___ ¬êµ¬ë§¤í_. ë¶ì°©í_ê¸ ¸í___êµ¬ì_	1
2463	__ __ë¡ ì§__ ì¢__	1
2464	_¬¼__ ì¢____!	1
2465	´í_ê² êµ¬ë§¤____	1
2466	ë¬¸êµ¬_³´ ´í_ __ ì§_ ì¢__	1
2467	ë°_¦¼ ´ë_ê²  ì¢_ê± ì²¨ë_	0
2468	__¥ë_ ê·¸ë_´ê_ ¬ë°©_°© ¤ì_	0
2469	_¸´__ _£¨_£¨ ¬ì_ì¤	1
2470	°ì_ë¦¬ë_ ë¬´ë___ °ê¸° ì¢__	1
2471	ë¬¼ì_ _¬´ ë¹¨ë¦¬ ¨ì_¸ì_ ´ë_ë² £ì_ ´ì_ ê·ì°_	0
2472	ì±__ ê°_²© ì¢__ ì±__ ê½__ _ ____.	0
2473	_¬´_¬´ ì¢__	1
2474	ë°°ì_ __ë³´ë_ ë¹_¥´ê³ ì±__ ´í_  __ ____ ê´_°®____	1
2475	_©´ë³´ë_ ë§__ __ ê² ê°__ _¬´ ì´__¬ì_!!	0
2476	__¼ë_ ë°__ ë§_¡±	1
2477	ê½ ì¡°ì_  __	0
2478	ë°°ì_ _¦¬ê³ __ ìµ__´ë_. ____	0
2479	__ ´ì_©ë_ __	0
2480	¨ì_ °ì_ _£¼ ì¢__!	1
2481	____ ì¡°ê_  ê¹____ ì¢__¤ì_	0
2482	__ _¦¬ _¬´ ì¢__  __ __ ¶ì_____.	1
2483	__ê°  ì±__ë¡ __ ê³µë __ __ ì§±ì___	1
2484	¸í_ê³ _¸° ¸í_ë³´ì_ê³ ì¢__	1
2485	__ë³´ë_ ¼í_´ì_!	1
2486	__ ì¢__ ê¹¨ë___ ¸ë¦¬_©° ____ê² ¬ì_  __ ì¢__!	1
2487	9 __ ´ê_ë§ __ __ ì¢____	1
2488	ê°±ë_ ì§±ì_ê³ ë°°ì_ ë¹_¥´ê³ ë°©ë¬¸__ __  ì¢__	1
2489	´ì_ê³ ¼í___ ë³´ì_	1
2490	ê°±ë_ ìµ__¼ì_ ì¶__©ë_!	1
2491	¥ë_ê°__ ´í_ ´ê_ê² ì£¼ë¬¸____ __ê° _ì§ê³ ¸ë_ ë§_¡±´ì_	1
2492	¤ì___ _¬´ __ ë¶____	0
2493	ë°°ì_ _²­ __~	0
2494	 __µë_!	0
2495	_¸°ê° ë³__ê³ __ _ __ ¬ì_ ë§__ ____	0
2496	__ë© ¼ì_  __ê°	1
2497	ë³____  __	0
2498	ì¹´ë_ ë³´ê_ ´ë_ ì²_ê° ½ì __ ë§__ë¡ ëª»ìì§__´ì_ ____.	0
2499	_ª½ ë°_ë¶__  _²¨	0
2500	ë°°ì_ _¬´ __	0
2501	__ë³´ë_ ê´_°®__ ì¶_êµ¬ë§¤ __	1
2502	¤ì_ë§__ __¤ì_ ¨ë´¤__ ì¢____	1
2503	ë§__µë_ ~ __ë¡__ ê³__ ì£¼ë¬¸´ì_ ë¨¹ì_ê²__	1
2504	ì¡°ì¹´_¬¼ë¡ ¬ì¤¬__ __ __ê³ ì¢__©ë_.	1
2505	__ë³´ë_ __ê± ¬ê_ ì¢____.	1
2506	ë°____ ì¶©ì_ ____. ë¶______?	0
2507	´í_ ê°ê²©ì_ ©ë_ êµ¬ì_____~	1
2508	¬ì_ì§ ´ë_	1
2509	"ë°°í_ë¦¬ë_ ë°_¿¨__, °ì_ __ __ __´ì___"	1
2510	¥ê¸°ê° êµ!	1
2511	"_£¼ ë§_¡±©ë_,"	1
2512	¥ë_ ì¢__ ë³´ì_ __ °ì_ ê± ê°__	1
2513	__ë³´ë_ ì»¤ë_ê° __¤ì___	0
2514	ë°__ ´ë_ ë°°ì_ ____´ì_ ´ì_ë¶ ê¹__ ¬ì_ì¤__ ê°_ê±  ì£¼ë¬¸__	1
2515	ë°°ì_ ë¹µì___	0
2516	"ë²__ °ê²°__ê° ¨ì_ì¡__!!__,"	0
2517	¥ê_¬ì_ì¦_ _¬´__. ¨ì_ê° ¬ì___ ´ì_´ë¦¬_ì§  ë²__¼í_	0
2518	¤ê_ 5ì²__ê¼´ì_ ê°ê²©ì_ ë¶´ì_½ë_.	0
2519	°ë___ __µë_.¬ì_ì¦______ ê´_°®¤ì_	1
2520	¨ì_ê°  ¨ì_ __ ë§__ ë³____.	0
2521	ì¡°ê_ ê±°ì_ê¸  ê² ê°__!	0
2522	¤í_ì»¤ê _¾¸ ¨ì_ì§__.	0
2523	_©´ ___ __	0
2524	¬ì_´ë_ ë§__ ë³__¤ì_ ¤ì_ë¶°ë_ __ êµ¬ë§¤__	0
2525	ë¶´ì_ ´ë¦°´ì_ __ _¬¼ ´ê²°____.	1
2526	ì½__ë³ __¸ë_ êµ¬ë¦¬¤ì_	0
2527	ê´__ __ ____ ____ ê± ê°__	1
2528	¤ì___ë§__ ë¶__ __	0
2529	_¸°ê¸°ê ì¢ ë¶__©ë_.	0
2530	__ ì´__½ì___	0
2531	ë¹__ê³ __ ____!	0
2532	¸ê_ ¬ì_ ì¢__!	1
2533	__ê³ __´ì_	1
2534	__ ì¢__ ì¶__©ë_	1
2535	ë³ __ __¤ì_	0
2536	ë¸_£¨¬ì_ __ _¬´ __	0
2537	ì£¼ì_ ë¶_ _ë¡ __  	0
2538	¬ì_  __ ì±_³¼ __ ¤ë¥¸ __´ê_ êµ¬ê ¬í___.	0
2539	ë°°ì_ ë¬´ì ë¹_¥´ê³ __¸ë_ ë¬´ì ´ë_	1
2540	_§¤_²´ ì¹__¨ì_ ____	0
2541	_¦¬°ê __ __ ê² ê°__!	1
2542	ë§__ ì£¼ê_ ¬ê¸° __µë_~	0
2543	ë¶__ __ê°_ __¤ì_	0
2544	_¬´ ê·½ë___ ¤ë¥¸ ì¢__ ¬ê_¶ì_	1
2545	__ë³´ë_ __ ì¡°ì_ ¸ì_ê³ ë³__¤ì_	0
2546	¬ì_ ì¢ ê¼¼ê¼¼ __ ¸ë_ë§  °ì_ ë¬¼ê_ë²__ ¼ì_ __!!!	0
2547	¨í_ ____ ì¢__ê³ __	1
2548	_  ´ì___ ____. 2ê° ¬ì_ ____ ¨ì_	1
2549	ê°ë³__ __. ê°ê²__ __ °ë_ê³__^^	1
2550	 ¬ì___ __¸ë_~ ê°ê²©ë_ ´í_ ì¢__^^	1
2551	 ê°ê²©ì_ ±ë_ °ì_ ____. _·¹ì¶__´ì_	1
2552	¬ì__¸° ¸í_ ë³´ì_ êµ¬ì___  __ì§ _¸°¤ì_	0
2553	ë²¨ì_ë¦¬ê _¬´ __¬ì_	0
2554	ê¸ë£¨ê  __¤ê_.._½ì_ __¤ì_	0
2555	ë°°ì_ ¼ì£¼ __ ê±¸ë¦¬ê³ __ __¤ì_. ë¹__ì²__	0
2556	__ êµ¿ì___	1
2557	__ _¬´ ì¢__©ë_!	1
2558	____ êµ¬í_ê¸ __ __¸ë_ êµ¬í_ ì¢__	1
2559	__ë³´ë_ __ __ ì¤ ____ ¬ì___ ¤ë___	0
2560	·ì_   __©ë_.	0
2561	ë§__ê¸ ´ë_ì§ __ __ë³´ë©´ °ë__©´ ¬ë_ê² ë§__  __!	1
2562	ì»¤ë_¥ì_ ì¢__ ì§±í_ë¶ ±ì___	1
2563	¬í___ ´ì_ê³ __ ê´_°®ê± ê°__ ë§__¤ì_	1
2564	¬ì_ê°_ ì´____ ì¢__	1
2565	ì¢_ê± __ê± ê°__ ____ ê² ____.	0
2566	ê°ê²©ëë¹ ±ë_ °ì_´ì_ 	1
2567	__ __ ____	1
2568	ë¹¨ë¦¬ ë°°ì___ °ì__¸° ì¢__	1
2569	ë°°ì_ ê²__ ë¹¨ë_! ¤ì_ ë°__ ____	1
2570	 ê¹¨ë___ ë§__ _	1
2571	¬ì_´ë³´__ __ ì¢__	1
2572	__ _ ¬ì___ ____. ì°©í_ê°ê² __ ì¢____.	1
2573	  ë¶__ __¤ì_	0
2574	__ ë§__ ¤ì_	1
2575	ì¢_ __ ´í_ê² êµ¬ì___ ¸í_ __ê³ ì¢__!	1
2576	ë§_¥´ê³__ë© ê°¤ì_ ¬ì_ì¤__ ____	0
2577	ë°__ì§__ _¬´ __µë_.	0
2578	êµ¬ì_ ëª¨ë_ ì¢__ ë§_¡±©ë_.	1
2579	ìµ__ __´ë_ __ ë³__	0
2580	_¦¬ê° ì»¤ì_. ë°_ _³´ë¦ ë¶ë¶__ ë¶¤í_	0
2581	__ ¨ë³´ê³ ì¢__ êµ¬ë§¤__	1
2582	__ ê·¹ì_	0
2583	__ ê·½ê_ __ _£¼ ____!	1
2584	¬ì_´ë_ ¤ë¥¸ê± __	0
2585	_¬´ __¬ì_ ____ ¶ì_	0
2586	__ ê´_°®µë_.	1
2587	ê°__ ì§ë¬¸ì___ _ __ ë¶__	0
2588	ê°ê²©ëë¹ ì¢_____	1
2589	ë§__  ¤ì_	1
2590	ë¶__´ë_ê³__!__	0
2591	¬ë_ ì¢__ê° __  ì¢_ ê² ê°__!	1
2592	__ë³´ë_ ë¶____ ____ ê°__ ë§_¡±´ì_	1
2593	ê°ê²©ëë¹ ë§_¡±_ _ ____	1
2594	__ ½í_ë³´ì_ê³ ë³____	0
2595	__ ¤ë_ê°ê³ __ ë§¤ì_ ¬ì_´ì_	1
2596	__ °ë_ ì»¤ë_¥ì_ ì¢_	1
2597	__ __ ê´_°®__ __ê²____	1
2598	´ë_ ë¬¼ê±´ __  ë§__ ¤ë_¤ë_µë_.	0
2599	_§¤ °ë_ __ê³ ì§____	0
2600	"ë°°ì_, __, ê°ê² ëª¨ë_ ë§__ ¤ì_. _¬¼ë¡ __ ì¢__ê³ ©ë_."	1
2601	ë§__ _¬´ __¤ì_	0
2602	ë³´í ì¡°ê_ ____.	0
2603	__ ë§¤ì_ ´í_ê² êµ¬ë§¤____	1
2604	__ ì¢__ ì§__ì§__ __	1
2605	__ë§__ ¡ì°©¥ì_ ì¢_ê± __ê± ê°__ __ê° ì¢ _·¹____	0
2606	ê°±ë_ ê°____	1
2607	¸ì_ __¸ë_ ë¶ë¥´ë_ ê± ì¢__´ì_ __ê³ __	1
2608	ë¯¿ê_ êµ¬ë§¤__ ¤í___	1
2609	__ë³´ë_ ê¸°ëª¨ê° ë§____	0
2610	ë°°ì_ ìµ____!!!!	0
2611	ì§____. êµ¬ë§¤__ë© ë°__ __©ë_.	0
2612	¬ì_  ¤ì_ __ ë³____.	0
2613	¥ì_ __ ¤ë_¤ë___	0
2614	_¬´ __´ì_	0
2615	¥ì_ ë°__ __¸ì_	0
2616	ê³¼ì_ë°__ ¬ì_´ì_ ë°°ì___ê³³ì ì²__´ì_ ì¤____ __ê³ ë¬´ì_ ¼ì_ê¹__	0
2617	ë°°ì_ _¦½__	0
2618	ì¡°ì_´ì_. ê°ê²©ëë¹ _¬´_¬´ ____	0
2619	__  ë°__´ì_! ë°__ ì°_·¸¬ì_ ê³ __ ê¹__ __!	1
2620	¬ì__©´ ê°_¬ì_	0
2621	"°ê __¤ì_.____ ê°__..,"	0
2622	 ë°__´ì_ ê³__ °ê_©ë_	1
2623	¸ê_ ì¤__ __ __ ¤ì_ ____.	0
2624	ë¨¼ê±°ë¦¬ê _¬´  ë³´ì___ ¤ë_´ì_	0
2625	ë°°ì_ ë¹_¥´ê³ ì¹__©ë_.	1
2626	êµ__ê° ë¶¤í___.	0
2627	¬ê¸° ë¹__ __ £ë_ ê³³ì_ __ __ ë§_ __¤í_ ë¹__©ë_	0
2628	__ ¿ì ë¶ë¶ __¤í_ £ì_ ì£¼ì_ ____ ¬ì_____.	1
2629	¨ê³¼ ____	0
2630	¤ë__ __ ì¤_µ­´ë_ __ __ ì¡°ì_ ´ë_µë_	0
2631	 ë°__´ì_ __´ì_ë¡ ¬ë©´ _©´  _	1
2632	½í_ë¶ë¶ ê¸_°© ê³__©ë_	0
2633	ë§¤ë_ ¬ì___ __ _£¼ ë§_¡±´ì_ ¤ì___ ¬êµ¬ë§¤í_ê²__	1
2634	__ ¬ì___ __´ë_ êµ¬ë§¤__ ì§__ ë°°ì_ ë¹_¥´¤ì_	1
2635	_ª¨__ __ ´í_ê²   ê² ê°____.	1
2636	´í_ê² __ ë¹__ êµ¬í_ê¸ __  °ê_ __	1
2637	ê¸¨ê ¼ì_ ë³´ì_ê³ ì§_ __ ë¶____!	0
2638	¨ì_ _¬´ ì¢__´ì_	1
2639	_£¼ ë§__ ¤ì_ __	1
2640	ê°ê²©ëë¹ ë³__ê³ ì¡°ê_ ê°ê²©ì_ ¤ì_´ë_ __ ´ì_	0
2641	__ ë³__¤ì_	0
2642	êµ__ì²_¦¬ _¬´ __´ì_ __ êµ¬ì__¸° êº¼ë_ì§__.	0
2643	ì¢ __ _©´ ë§__  ê¹¨ë_ ë¶ë¶__ ____.	0
2644	ê´_°®¤ì_ _¡±ê´  ´ì_¤ì_ ¬êµ¬ë§ __ __	1
2645	¤ë¥¸ ê³³ì_ ¬ë_ ê±°ë³´ ¨ì_ __	1
2646	ë§__ ¤ì_ °ë¦¬ ê¼¬ë§¹´ê ì¢__´ì_	1
2647	ë°©ì_ ë³´ê_ __ __ë§__ ê¹____  ì§__	0
2648	¬ì_ê³ _¬´ ¬ë_ ¤ë_¤ë___ ê¸°ë ëª»ëì³__	0
2649	 ±ì_´ì_ _¬¼ _ë¶__ _¸ì_ ____ ë°°ì_ _²½ ¨ì£¼¸ì_	0
2650	´ì ê°__ __ê¸  ì¢____.	1
2651	ë°°ì_ _£¨ë§__ __ ¸ê_ ì¢__	1
2652	__ê±°ë¦¬ê³ ë³____	0
2653	ê°ê²©ëë¹ __ _£¼ ë§_¡±©ë_	1
2654	¸ì_¥ì_ _¬´ ½í_	0
2655	 __ê² ©ë_	0
2656	ë°°ì_ ì¢ ___.	0
2657	ë¬¼ê±´ ë¹¨ë¦¬ ë°__  ¤ì_´ì_ °ê_ __	1
2658	__ ¤í¼ì_ __¬ë¦¬¤ì_ ë§__  __ ì¢__	1
2659	ì¤__¸ë_ __ê° ì¢__ ´í_~	1
2660	_¬¼ ë°__ë§__ ë§__´ë´¤__ __ê° ¬ë_ ©ë_.	1
2661	_§¤_ ë³__¤ì_	0
2662	´í_ê³ __ ì¢__. ê¸°ì¡´ __ __ ë¹__ __ ¨ì_ì§ì§ __.	1
2663	ë­_ ____	0
2664	¨ì_°ë_ ¨ê±°__ ì¢ ê·¸ë_	0
2665	_  ¼ë£© ë§__ _²¨	0
2666	ì¢____..ë§_¡±´ì_.	1
2667	±ë_ ¸ë_©ë_ ë§__ ¤ì_~	1
2668	ë°__ë³´ë_ __ ê·½ê_ ê¸°ë ìµ__ë¡ ì¢__ì§ ì¹´ë___	1
2669	´ë_ ê°__ ì¶__´ì_	1
2670	__´ê ¼ì_ _¾¸ ¨ì_ì§__;;;	0
2671	¬ê___ ì§ë£¨ì__	0
2672	ë°°ì_ ë¹_¥´ê³ _©´´ë_ __¤ì_! _¬´ ê·¬ì_!	1
2673	__ ë³__¤ì_. ë¶__ __ ë° ¤ë	0
2674	__ ë¹__ ê°ê²©ì_ ë¹__ êµ¬ë§¤ ê³_©ë_	0
2675	__¼í_ê²  ë§__	1
2676	__¤í_´ë_ ê°ë³__ __¸ë_ ê¹____ __¸ë_ __	1
2677	__ ë²__ ____	1
2678	¬ì_ì¦__ __©ë_.	1
2679	ì£¼ë¬¸ ê½__ _ ¤ë¥¸ê½__  __ ¤ë_____	0
2680	ë©__ë³´ë_ ë¶__´ì_ _©´  _!	0
2681	__´ë_ °ê²°±ì  ì¢__!	0
2682	_¦¬ ¸í_ê²  ©ë_.	1
2683	__¤ì_ ê°__ ê¸°ì_  __ ¬ê¸°¤ì_	1
2684	____ __ ì¢_ ê² ê°__	1
2685	____ ê² ë§__  __ì§ê° __.	0
2686	´í_ê²  ¤ì_!	1
2687	ì¢__ ¬ê¸° ì¢__ ê³__ë¦¬ê³¼ _£¼ ë¬¼ì£¼ê¸ __ __ ì¢__	1
2688	 ë¶ë¶ ©ìê° _¬´ __ ì½__  __ ê² ê°__!	0
2689	¬ì_ë§__ ë°__ ë²_¦¼	0
2690	ë§_¡±ê° ìµ____	1
2691	ê°±ë_ê° ì§±ì___.	1
2692	´ê±¸  ì§__  _.. ë°____	1
2693	__ê° ¸í_¤ê_ ì¦_²¨ ____. 	1
2694	_ª½ë§ «ë_ ë¶__©ë_.	0
2695	ë¯¿ê_ °ë_ ____.	1
2696	__ ë°°ì_ë³´ë_ _	0
2697	__ë³´ë_ __ ê´_°®¤ì_	1
2698	ì±__ êµ¬ê²¨¸ì_ ____. ¬ì_ _²½ °ì_ ì¢__µë_.	0
2699	ê¸_°© ê³__©ë_	0
2700	¬ì_ ë¡__ ê°__ ëª¨ê³µ  ê°¤ì£¼ì§ ëª»í_	0
2701	__ë³´ë_ ê´_°®¤ì_	1
2702	ì¼´ì_ê° __ ë§__.	0
2703	_²­ ê°ë³__ ¸í_!	1
2704	ì¢_ ë¬¼ê±´¸ë_ ´ë_ê² ¸ë___	1
2705	¬ì_ì¦ ì¡°ê·¸ë§__ __ê³ ì¢__ _¬¼©ì_ë¡ ìµ____	1
2706	ë»__ __´ì_	0
2707	ê°±ë_ ê´_°® __´ë_	1
2708	__ëª  __ê° __µë_.	0
2709	ë³µì£¼ë¨¸ë_ ë§__ê³ ¥ì_¼ë_ ë¶___ _¬´ __. ê°__´ì_	1
2710	ì¶__´ì_	1
2711	ê³_¸° __ ____ __ê³ ê°ê²©ë_ ____ ë°°ì_ __ ë¹¨ë_	1
2712	___ ê²_³¼ ¤ë___.	0
2713	ë°°ì_ _²­ _¦¬ê³ ¬ì_ ê·¸ë___	0
2714	_£¼ êµ¿ì___~	1
2715	ë°_¦¼ ì¢__ ¥ë_ ´ì_ __©í_ê³ __.	1
2716	_²­ ±ë_ ì¢__!	1
2717	__ ì¡°ê_ __ ê² ê°__ __ê±¸ì_ ©ì_ë¡ ê·¸ë___.	0
2718	_°©ë¶_  ¨ì_ì¡__	0
2719	ì§__ _¬´ ¬ê_ ê±°í_ ____ ê²__  ë¹_ê³ _¬´ ë³____.	0
2720	ì¹´ì_¸ì_ __´ì_ __ __ ì¶©ì_¬ê ë¹µë¹µ__!	1
2721	__ _¹´ë¡__ ë³____	0
2722	ë³__¤ì_. ¤ë_ __ ëº__	0
2723	ê°ê²©ëë¹ ë§_¡±´ì_	1
2724	©ë_ _ __	0
2725	_¾¸ ë¹____.	0
2726	¤í_ì»¤ë _¸°ê° _¬´ ì¢__©ë_	1
2727	¨ê³¼ ì¢__ ë³´ì_¥ë_ ì¢____.	1
2728	ì¢__ _·¹ì¶__´ì_!	1
2729	¤ë_ê°ì§ __	0
2730	¬ì_ì¦__  ë§__ _¸°  ë¹__ ê² ê°__!	1
2731	¼í_ ë³´ì_ì§ __	0
2732	_¬´ ±ì___ ¼í_´ì_ ë¬¼ë°°ì¶__ __ë¦¬ë_ì£¼ì_´ì_	1
2733	__ __¤í_ ¤ë__  __¤ë_	0
2734	±í_ ì¢___ __ _ __	0
2735	ë°°ì_ ë¹_¥´ê³ ì¡°ë¦½ ê°__©ë_.	1
2736	ê°±ë_ ê°__ °ì_ê¸°ë_! ì´_³´__ê² ê°___¦½__.	1
2737	ë¹_¥¸ ë°°ì_ ê°__´ì_. __    __ê² ê°__	1
2738	ê·¸ë_ _¬´ __ ì¢ ¤ë_¤ë_ê¸°ë_ ©ë_.	0
2739	__¤ì_ ê°ì§ê³ ê¸ ì¢_ ê² ê°____.	1
2740	ë°__¨ì_ ì¢__ ^^	1
2741	ë³¼ë¥¨  ´ì___	1
2742	 ë°__  °ê_ __	1
2743	ë°__ë¹ ____ ê·¸ë_ __¤ã_	0
2744	ë¶__ê¸°ë_ ½ê_ __	1
2745	__ ì¡¸ì_  ____~~	1
2746	_¦¬©ì_ë¡ _¬´ ì¢__	1
2747	__ ê³µë ê°__   __ ê² ê°__ ì¢__!	1
2748	ê¸°ë ´í_¤ì_	0
2749	__ë³´ê©ì_ë¡ ì¢____	1
2750	____ ê·¬ì_ ê² ê°__!	1
2751	ë°_¦¼±ì_ ë³____	0
2752	ì¤__ °ê²° ë¶ ëª°ë_ ê¹¨ì___.	0
2753	¥ì_ ê¸_°© ¬ë_¸ì_	0
2754	ê²¨ì_ ì¢__ ê² ê°__!  ¼ë¤ì_ ´ì_¤ì_ ë§_¡±	1
2755	"ì½__ë¦¬ë»¥ë³´ë_ __ ½í_ì§ ___ __,"	0
2756	´ì_ _°¨ê³ ì¢__! ì¶__©ë_!	1
2757	ì§__ ¸ê_ _´ì_ ë§¤ë_°ë_ê±´ë_ ì¢__!	1
2758	ì°½ë¬¸ ë¶_ __ ¨ì_ì§ê³ °ì __ ìµ____.	0
2759	ì¢_ __´ì_	1
2760	__ë³´ë_ __	0
2761	__¤ë_ê² ì»¤ë_¼ì_	1
2762	"ê¸°ë_¼ê·¸ì¹_µ¬ë¥ __ êµ¬ì___ __ ì¢__ ¸ì__¸° ¬ì_,"	1
2763	ë¬¼ê±´ ì¢__ ¤ë_ ¨ë³´_¸¸	1
2764	__ë³´ë_ ë°__ _¬´ ½í_ __ ëª»ë´¤´ì_	0
2765	¸ê_ ê³ __ ì¢__	1
2766	ê¼¼ê¼¼ ë°°ì_ ____ _°©!	1
2767	ì¢_ __  ë°__  ¬ì___ __ ì¢_ ë°__ »ì_´ì_!	1
2768	ì£¼ë¬¸__ ¤ì_ ë°__´ì£¼__ _²­ ë¹¨ë¦¬ __!	1
2769	¼ì °ë_ê³ __ ¨ë³´ì§ ëª»í_ê³ ë¶¬ì_´ì_	0
2770	ê·¸ë_¸ê_¬ì_ê·¸ë_ì§____ _¦¬ ë³__ê³ ê¸°ì_ ë§____.	0
2771	ê´__ì²__ ë°___ __	0
2772	¬ì_ _¬´ ´ë___ __1 __.	0
2773	 ë°__´ì_ ë²_°½__!	1
2774	__¸ë_ __ê³ ¸í_ê²  °ê_ ____	1
2775	¼í_ê° _¬´ ©ë_	0
2776	´í_ì§ __  ë°_¦¬ì§ __	0
2777	¬ì_ì¦__ ____ ì¡°ì¹´ê° _£¼ ì¢__©ë_.	1
2778	°ë_ê´__ ë¹__ ë³_£¨¤ì_~ ¬êµ¬ë§ ___	0
2779	ë°°ì_ ë¹_¥´ê³ __©ë_. ¬ì___ __	1
2780	ì¹____  ¼ì___	1
2781	ì²__ ëª__ __ ê³__¬ì___ __	0
2782	ê°ê²©ë_ _¬´ ´í_ê³ __ ì¢__	1
2783	ê±´ê_ ì¹_µ¬¤ì_ __! 	1
2784	_ë§ _£¼ ¼í_´ì_!	1
2785	ë°_¥´ê³ ¡ì___  __ ¤ë_ê±¸ë_	0
2786	¡ì__ ê·¸ëë¡ ê³__	0
2787	"¥ë_ ì¢__, ¸ê_ êµ¬ì_´ì_ ì¢____"	1
2788	_ êµ¬ë§¤_ ë§__. 1 ¨ê³¼ __	0
2789	ë°°ì_ ì¡°ê_ _¦°¸ì_ê³ __ ë¨¼ìê° ë¶_ê±´ì __ ê·¸ë_ì§ ì¢ ê·¸ë_	0
2790	¬ì_ ê´_°®ê³ _¬´ ì¢__	1
2791	ë¬¸ì_ ë»____ ¬ê¸°ê° ____.	0
2792	ë¶__ê²  ê·¸ë_ì§ê³ ë¬¼í___  ì§____.	1
2793	°ê¸° ë¶__´ì_ ë³__.. __ __ __	0
2794	"__ __ê³,ë°°ì_ ë¹_¥´ê³ ì¹__´ì_.ê°ê²©ì_ ë¹__ ì¢__"	1
2795	 __µë_. _¾¸ ¨ì_ì§¤ì_	0
2796	ë§__ _ê³ ì§__ ë°__ __ê¹_ __ _¬´ ì¢__.	1
2797	ë¹_¥´ê³ ë§_¡±´ì_	1
2798	"´í_ê²  ´ì_^^,"	1
2799	ë°°ì_ ë¹_¥´ê³ ë© ì§ ì¢__	1
2800	¤ê_¼ì_ ¡ã_ ¸ê_ __ __ ____	0
2801	_£¼ ì¡°ì___ ì¢____	1
2802	ê±°ì_ ê³µê_  ë§__	1
2803	__±ë_ ì¢__ ¸í_ 	1
2804	ì¢ ë¹¨ë¦¬ __ì§¤ì_	0
2805	¨ê³¼ ë§ ì¢__ _ê² ê°__	0
2806	__ __¸ì_ ì¢__~	1
2807	__ ë³´ê_ ´ë__£¼ë¬¸í_´ì_. _¬¼©ì___ ë°°ì_ __ __ì¹__ ë¹_¥¸¸ì___.	1
2808	__ê° __ ì¢________	1
